"","CATE","bedrooms","halls","AREA","floor","subway","school","price","LONG","LAT","NAME","DISTRICT"
"14248","chaoyang",3,2,178,"middle",1,0,37079,116.4656761,39.87883253,"翌景嘉园","潘家园"
"14249","chaoyang",3,2,177.15,"middle",1,0,36693,116.4656761,39.87883253,"翌景嘉园","潘家园"
"14250","fengtai",3,2,128.4,"middle",0,0,42057,116.3378204,39.82517155,"银地家园","花乡"
"14251","fengtai",1,1,50.22,"middle",0,0,40423,116.3378204,39.82517155,"银地家园","花乡"
"14252","fengtai",3,1,140.85,"middle",0,0,39049,116.3378204,39.82517155,"银地家园","花乡"
"14253","fengtai",2,1,83.38,"low",0,0,38379,116.3378204,39.82517155,"银地家园","花乡"
"14254","fengtai",2,1,104.66,"low",0,0,38219,116.3378204,39.82517155,"银地家园","花乡"
"14255","fengtai",2,1,84.46,"middle",0,0,37651,116.3378204,39.82517155,"银地家园","花乡"
"14256","fengtai",2,1,94,"low",0,0,37235,116.3378204,39.82517155,"银地家园","花乡"
"14257","fengtai",3,2,119.3,"low",0,0,36715,116.3378204,39.82517155,"银地家园","花乡"
"14258","fengtai",1,1,52.82,"middle",0,0,36540,116.3378204,39.82517155,"银地家园","花乡"
"14259","fengtai",3,1,123.31,"low",0,0,36494,116.3378204,39.82517155,"银地家园","花乡"
"14260","fengtai",2,1,70,"high",0,0,36429,116.3378204,39.82517155,"银地家园","花乡"
"14261","fengtai",2,1,71.97,"low",0,0,36127,116.3378204,39.82517155,"银地家园","花乡"
"14262","fengtai",2,2,80.63,"middle",0,0,35967,116.3378204,39.82517155,"银地家园","花乡"
"14263","fengtai",3,2,130.14,"middle",0,0,35962,116.3378204,39.82517155,"银地家园","花乡"
"14264","fengtai",2,1,66.74,"middle",0,0,35961,116.3378204,39.82517155,"银地家园","花乡"
"14265","fengtai",2,2,89.21,"middle",0,0,35871,116.3378204,39.82517155,"银地家园","花乡"
"14266","fengtai",3,2,122.78,"low",0,0,35837,116.3378204,39.82517155,"银地家园","花乡"
"14267","fengtai",2,1,70,"high",0,0,35572,116.3378204,39.82517155,"银地家园","花乡"
"14268","fengtai",2,1,90.06,"middle",0,0,35532,116.3378204,39.82517155,"银地家园","花乡"
"14269","fengtai",1,1,64.87,"middle",0,0,35456,116.3378204,39.82517155,"银地家园","花乡"
"14270","fengtai",2,1,74.97,"middle",0,0,35348,116.3378204,39.82517155,"银地家园","花乡"
"14271","fengtai",2,2,108,"middle",0,0,35186,116.3378204,39.82517155,"银地家园","花乡"
"14272","fengtai",1,0,45.5,"low",0,0,35165,116.3378204,39.82517155,"银地家园","花乡"
"14273","fengtai",2,1,68.34,"middle",0,0,35119,116.3378204,39.82517155,"银地家园","花乡"
"14274","fengtai",2,1,71.97,"middle",0,0,35015,116.3378204,39.82517155,"银地家园","花乡"
"14275","fengtai",1,1,64.87,"middle",0,0,34685,116.3378204,39.82517155,"银地家园","花乡"
"14276","fengtai",3,2,120,"low",0,0,34667,116.3378204,39.82517155,"银地家园","花乡"
"14277","fengtai",2,1,67.92,"low",0,0,34600,116.3378204,39.82517155,"银地家园","花乡"
"14278","fengtai",1,1,52.33,"low",0,0,34589,116.3378204,39.82517155,"银地家园","花乡"
"14279","fengtai",2,1,92.8,"high",0,0,34483,116.3378204,39.82517155,"银地家园","花乡"
"14280","fengtai",2,2,104.43,"middle",0,0,33995,116.3378204,39.82517155,"银地家园","花乡"
"14281","fengtai",2,1,94.35,"high",0,0,33917,116.3378204,39.82517155,"银地家园","花乡"
"14282","fengtai",3,2,128.63,"low",0,0,33585,116.3378204,39.82517155,"银地家园","花乡"
"14283","fengtai",1,1,68.57,"low",0,0,32814,116.3378204,39.82517155,"银地家园","花乡"
"14284","fengtai",2,1,68,"low",0,0,32795,116.3378204,39.82517155,"银地家园","花乡"
"14285","fengtai",1,1,71,"low",0,0,32677,116.3378204,39.82517155,"银地家园","花乡"
"14286","fengtai",1,1,58.42,"middle",0,0,32524,116.3378204,39.82517155,"银地家园","花乡"
"14287","fengtai",3,1,83.07,"middle",0,0,32503,116.3378204,39.82517155,"银地家园","花乡"
"14288","fengtai",1,0,44.7,"middle",0,0,32439,116.3378204,39.82517155,"银地家园","花乡"
"14289","fengtai",1,0,46.13,"high",0,0,30350,116.3378204,39.82517155,"银地家园","花乡"
"14290","fengtai",2,1,110,"middle",0,0,30000,116.3378204,39.82517155,"银地家园","花乡"
"14291","fengtai",3,1,110.22,"high",0,0,29941,116.3378204,39.82517155,"银地家园","花乡"
"14292","fengtai",3,1,111.12,"high",0,0,29698,116.3378204,39.82517155,"银地家园","花乡"
"14293","fengtai",2,1,80.51,"middle",0,0,29189,116.3378204,39.82517155,"银地家园","花乡"
"14294","fengtai",4,2,110,"high",0,0,27728,116.3378204,39.82517155,"银地家园","花乡"
"14295","chaoyang",3,2,134,"low",0,0,44030,116.506479,39.99876705,"银枫家园","大山子"
"14296","chaoyang",3,2,145,"middle",0,1,66207,116.5311497,39.94480032,"银谷美泉家园","朝青"
"14297","chaoyang",4,2,216.99,"high",0,1,64520,116.5311497,39.94480032,"银谷美泉家园","朝青"
"14298","chaoyang",3,2,124,"middle",0,1,62904,116.5311497,39.94480032,"银谷美泉家园","朝青"
"14299","chaoyang",3,2,160,"low",0,1,59375,116.5311497,39.94480032,"银谷美泉家园","朝青"
"14300","fengtai",2,1,94,"low",0,0,42554,116.238384,39.85240786,"银海星月","卢沟桥"
"14301","fengtai",3,1,128.53,"high",0,0,31122,116.238384,39.85240786,"银海星月","卢沟桥"
"14306","chaoyang",2,2,110,"high",1,0,52728,116.4626443,40.00445412,"银领国际","望京"
"14307","chaoyang",2,2,110.17,"high",1,0,52646,116.4626443,40.00445412,"银领国际","望京"
"14308","chaoyang",1,1,80.08,"low",1,0,49326,116.4626443,40.00445412,"银领国际","望京"
"14309","chaoyang",4,2,183.28,"middle",1,0,49106,116.4626443,40.00445412,"银领国际","望京"
"14310","chaoyang",2,2,125.6,"low",1,0,48567,116.4626443,40.00445412,"银领国际","望京"
"14311","chaoyang",1,1,79.64,"low",1,0,46460,116.4626443,40.00445412,"银领国际","望京"
"14312","chaoyang",3,2,162.86,"middle",1,0,46052,116.4626443,40.00445412,"银领国际","望京"
"14313","chaoyang",3,2,161.86,"high",1,0,42630,116.4626443,40.00445412,"银领国际","望京"
"14314","chaoyang",4,2,193.05,"high",1,0,41441,116.4626443,40.00445412,"银领国际","望京"
"14315","chaoyang",1,1,84.22,"low",1,0,40965,116.4626443,40.00445412,"银领国际","望京"
"14316","chaoyang",5,2,242.88,"high",1,0,37056,116.4626443,40.00445412,"银领国际","望京"
"14317","xicheng",3,2,183.66,"middle",1,1,99968,116.3846657,39.90756321,"英嘉公寓","西单"
"14318","xicheng",2,1,163,"middle",1,1,96197,116.3846657,39.90756321,"英嘉公寓","西单"
"14319","xicheng",4,2,163,"high",1,1,85890,116.3846657,39.90756321,"英嘉公寓","西单"
"14320","xicheng",3,2,162.72,"middle",1,1,85423,116.3846657,39.90756321,"英嘉公寓","西单"
"14321","chaoyang",2,1,54.69,"middle",1,0,63998,116.4456795,39.91500481,"樱花园","惠新西街"
"14322","chaoyang",2,1,62,"high",1,0,62904,116.4456795,39.91500481,"樱花园","惠新西街"
"14323","chaoyang",1,1,39.5,"high",1,0,62785,116.4456795,39.91500481,"樱花园","惠新西街"
"14324","chaoyang",3,1,70.45,"high",1,0,62456,116.4456795,39.91500481,"樱花园","惠新西街"
"14325","chaoyang",2,1,62,"high",1,0,61291,116.4456795,39.91500481,"樱花园","惠新西街"
"14326","chaoyang",2,1,61.19,"low",1,0,58507,116.4456795,39.91500481,"樱花园","惠新西街"
"14327","chaoyang",2,1,52.95,"middle",1,0,57602,116.4456795,39.91500481,"樱花园","惠新西街"
"14328","xicheng",1,1,74.28,"middle",1,0,74045,116.3675304,39.88679839,"樱桃二条8号院","白纸坊"
"14329","xicheng",1,1,59.53,"high",1,0,67026,116.3675304,39.88679839,"樱桃二条8号院","白纸坊"
"14330","xicheng",1,1,61.91,"high",1,0,66226,116.3675304,39.88679839,"樱桃二条8号院","白纸坊"
"14331","xicheng",1,1,61.91,"middle",1,0,65095,116.3675304,39.88679839,"樱桃二条8号院","白纸坊"
"14332","chaoyang",1,1,70.17,"middle",0,0,42041,116.5129002,39.94060349,"迎曦园","石佛营"
"14333","xicheng",3,1,210.19,"middle",1,1,114183,116.3565786,39.92187283,"盈华盛嘉","月坛"
"14334","dongcheng",1,1,45.65,"middle",1,0,70099,116.4311699,39.89230992,"营房西街","崇文门"
"14335","dongcheng",2,1,57.62,"low",1,0,69421,116.4311699,39.89230992,"营房西街","崇文门"
"14336","dongcheng",2,1,58,"high",1,0,63794,116.4311699,39.89230992,"营房西街","崇文门"
"14337","dongcheng",2,1,58.02,"high",1,0,63772,116.4311699,39.89230992,"营房西街","崇文门"
"14338","dongcheng",2,1,65,"low",1,0,59231,116.4311699,39.89230992,"营房西街","崇文门"
"14339","fengtai",3,2,144.34,"high",1,0,59582,116.4596527,39.92834651,"映天朗","宋家庄"
"14340","fengtai",3,2,141.35,"high",1,0,49523,116.4596527,39.92834651,"映天朗","宋家庄"
"14341","dongcheng",3,2,202,"middle",1,0,80199,116.4269237,39.9566838,"雍和家园二期","和平里"
"14342","dongcheng",2,2,252,"middle",1,0,80159,116.4269237,39.9566838,"雍和家园二期","和平里"
"14343","dongcheng",2,1,143.09,"high",1,0,66951,116.4269237,39.9566838,"雍和家园二期","和平里"
"14344","dongcheng",2,2,97.11,"middle",1,0,83205,116.4269237,39.9566838,"雍和家园一期","和平里"
"14345","dongcheng",3,2,202.02,"high",1,0,79201,116.4269237,39.9566838,"雍和家园一期","和平里"
"14346","dongcheng",4,2,267.68,"high",1,1,74791,116.4269237,39.9566838,"雍和家园一期","和平里"
"14347","dongcheng",4,2,267.51,"low",1,0,70278,116.4269237,39.9566838,"雍和家园一期","和平里"
"14348","dongcheng",3,2,171,"middle",1,0,70176,116.4269237,39.9566838,"雍和家园一期","和平里"
"14349","dongcheng",3,2,158.28,"middle",1,0,66970,116.4269237,39.9566838,"雍和家园一期","和平里"
"14350","dongcheng",3,2,171.06,"low",1,1,65358,116.4269237,39.9566838,"雍和家园一期","和平里"
"14351","dongcheng",3,2,202.02,"low",1,0,64351,116.4269237,39.9566838,"雍和家园一期","和平里"
"14352","shijingshan",3,2,147.81,"high",0,0,50741,116.4111926,39.93276488,"雍景山岚","苹果园"
"14353","shijingshan",1,1,70.64,"low",0,0,42469,116.2085416,39.93779885,"雍景双庐","苹果园"
"14354","shijingshan",3,2,131,"high",0,0,38168,116.2085416,39.93779885,"雍景双庐","苹果园"
"14355","shijingshan",2,1,92,"middle",0,0,38044,116.2085416,39.93779885,"雍景双庐","苹果园"
"14356","shijingshan",2,2,114.07,"high",0,0,53915,116.2112948,39.93847064,"雍景四季","苹果园"
"14357","shijingshan",3,2,139.88,"low",0,0,53618,116.2112948,39.93847064,"雍景四季","苹果园"
"14358","shijingshan",2,2,112.11,"middle",0,0,53519,116.2112948,39.93847064,"雍景四季","苹果园"
"14359","shijingshan",2,2,112.25,"middle",0,0,53453,116.2112948,39.93847064,"雍景四季","苹果园"
"14360","shijingshan",2,1,113,"high",0,0,53098,116.2112948,39.93847064,"雍景四季","苹果园"
"14361","shijingshan",3,2,141.22,"low",0,0,51693,116.2112948,39.93847064,"雍景四季","苹果园"
"14362","shijingshan",2,2,112.8,"high",0,0,51419,116.2112948,39.93847064,"雍景四季","苹果园"
"14363","shijingshan",3,2,143,"low",0,0,51049,116.2112948,39.93847064,"雍景四季","苹果园"
"14364","shijingshan",2,1,109,"low",0,0,50459,116.2112948,39.93847064,"雍景四季","苹果园"
"14365","shijingshan",3,2,139.21,"middle",0,0,49925,116.2112948,39.93847064,"雍景四季","苹果园"
"14366","shijingshan",2,1,112.94,"high",0,0,49584,116.2112948,39.93847064,"雍景四季","苹果园"
"14367","shijingshan",1,1,87,"high",0,0,48276,116.2112948,39.93847064,"雍景四季","苹果园"
"14368","shijingshan",1,0,37.74,"low",0,0,48225,116.2112948,39.93847064,"雍景四季","苹果园"
"14369","shijingshan",1,2,65.46,"middle",0,0,47358,116.2112948,39.93847064,"雍景四季","苹果园"
"14370","shijingshan",2,2,93.15,"middle",0,0,46699,116.2112948,39.93847064,"雍景四季","苹果园"
"14371","shijingshan",2,1,93.18,"middle",0,0,46148,116.2112948,39.93847064,"雍景四季","苹果园"
"14372","shijingshan",3,2,145,"middle",0,0,45518,116.2112948,39.93847064,"雍景四季","苹果园"
"14373","shijingshan",1,1,83.98,"low",0,0,45249,116.2112948,39.93847064,"雍景四季","苹果园"
"14374","shijingshan",5,2,173,"low",0,0,86706,116.2160937,39.93994639,"雍景天成","苹果园"
"14375","shijingshan",3,2,168.42,"high",0,0,51063,116.2160937,39.93994639,"雍景天成","苹果园"
"14376","shijingshan",2,2,139.33,"middle",0,0,50241,116.2160937,39.93994639,"雍景天成","苹果园"
"14377","haidian",3,2,116.1,"high",1,0,60293,116.4576184,39.91217949,"永安东里","定慧寺"
"14378","haidian",3,2,124.7,"high",1,0,44908,116.4576184,39.91217949,"永安东里","定慧寺"
"14379","xicheng",2,1,70.29,"high",1,0,65444,116.2410469,40.21548967,"永安路小区","陶然亭"
"14380","haidian",2,1,100.8,"low",0,0,64485,116.260814,39.93491252,"永达逸家","田村"
"14381","haidian",2,2,102.38,"middle",0,0,63489,116.260814,39.93491252,"永达逸家","田村"
"14382","haidian",3,2,141.15,"high",0,0,60220,116.260814,39.93491252,"永达逸家","田村"
"14383","haidian",3,2,142.27,"high",0,0,59746,116.260814,39.93491252,"永达逸家","田村"
"14384","haidian",3,1,141.15,"middle",0,0,56678,116.260814,39.93491252,"永达逸家","田村"
"14385","haidian",3,0,57.1,"high",1,1,74957,116.2702352,39.91184913,"永定路109号院","五棵松"
"14386","haidian",2,0,54.17,"high",0,1,55382,116.2707714,39.92705247,"永定路17号院","五棵松"
"14387","haidian",2,1,63.4,"high",0,1,48896,116.2704741,39.93186513,"永定路1号院","田村"
"14388","haidian",2,1,53.9,"low",0,0,48238,116.2716534,39.92581475,"永定路30号院","五棵松"
"14389","haidian",2,1,47.9,"low",1,1,96034,116.2713068,39.90934432,"永定路98号院","五棵松"
"14390","haidian",2,1,72,"middle",1,1,80556,116.2707243,39.91047621,"永定路西里","五棵松"
"14391","haidian",2,1,72.56,"high",1,1,79934,116.2707243,39.91047621,"永定路西里","五棵松"
"14392","haidian",3,1,89.9,"middle",1,1,75640,116.2707243,39.91047621,"永定路西里","五棵松"
"14393","haidian",3,1,95.2,"high",1,1,75631,116.2707243,39.91047621,"永定路西里","五棵松"
"14394","haidian",4,1,71.9,"high",1,1,69542,116.2707243,39.91047621,"永定路西里","五棵松"
"14395","haidian",3,2,147,"middle",1,1,55783,116.2707243,39.91047621,"永定路西里","五棵松"
"14396","dongcheng",2,0,47.45,"low",1,0,63225,116.4183987,39.88016821,"永定门东街东里","天坛"
"14397","dongcheng",1,1,34.83,"middle",1,0,61729,116.4183987,39.88016821,"永定门东街东里","天坛"
"14398","dongcheng",2,2,118.06,"middle",0,0,42352,116.4037794,39.86990211,"永合馨苑","西罗园"
"14399","dongcheng",2,1,118.03,"low",0,0,39397,116.4037794,39.86990211,"永合馨苑","西罗园"
"14400","haidian",2,1,92,"low",0,0,53261,116.2785033,39.92766385,"永金里小区","五棵松"
"14401","haidian",2,1,86.23,"middle",0,0,52187,116.2785033,39.92766385,"永金里小区","五棵松"
"14402","haidian",2,1,101.92,"middle",1,0,51021,116.2785033,39.92766385,"永金里小区","五棵松"
"14403","haidian",3,2,125.74,"middle",1,0,50104,116.2785033,39.92766385,"永金里小区","五棵松"
"14404","haidian",1,1,62.74,"low",0,0,48614,116.2785033,39.92766385,"永金里小区","五棵松"
"14405","haidian",2,1,137,"low",0,0,48176,116.2785033,39.92766385,"永金里小区","五棵松"
"14406","haidian",2,2,97.21,"middle",1,0,48144,116.2785033,39.92766385,"永金里小区","五棵松"
"14407","haidian",2,1,100.98,"low",1,0,46544,116.2785033,39.92766385,"永金里小区","五棵松"
"14408","haidian",2,1,80.5,"high",0,0,50932,116.2697445,39.93214802,"永景园","田村"
"14409","xicheng",3,2,89.3,"high",1,0,57111,116.3512267,39.89781067,"永居胡同","天宁寺"
"14410","dongcheng",2,1,59.54,"high",1,1,107491,116.4152005,39.95287652,"永康胡同18号院","安定门"
"14411","dongcheng",2,1,52.38,"low",1,1,108439,116.4165122,39.95393443,"永康胡同1号院","安定门"
"14412","dongcheng",1,1,46.57,"middle",1,1,99850,116.4165122,39.95393443,"永康胡同1号院","安定门"
"14413","dongcheng",1,1,36.58,"middle",1,1,103336,116.4167966,39.95327858,"永康胡同5号院","安定门"
"14414","dongcheng",2,1,55.09,"low",1,1,102560,116.4167966,39.95327858,"永康胡同5号院","安定门"
"14415","dongcheng",2,1,50.72,"high",1,1,102524,116.4167966,39.95327858,"永康胡同5号院","安定门"
"14416","shijingshan",2,1,47.7,"low",1,0,47170,116.2427031,39.90712195,"永乐东区","鲁谷"
"14417","shijingshan",2,1,59.5,"low",1,0,45379,116.2427031,39.90712195,"永乐东区","鲁谷"
"14418","shijingshan",1,1,41.99,"low",1,0,44773,116.2427031,39.90712195,"永乐东区","鲁谷"
"14419","shijingshan",3,1,72,"high",1,0,43750,116.2427031,39.90712195,"永乐东区","鲁谷"
"14420","shijingshan",2,1,68.85,"middle",1,0,42993,116.2427031,39.90712195,"永乐东区","鲁谷"
"14421","shijingshan",2,1,70,"high",1,0,42572,116.2427031,39.90712195,"永乐东区","鲁谷"
"14422","shijingshan",2,1,70.66,"high",1,0,42174,116.2427031,39.90712195,"永乐东区","鲁谷"
"14423","shijingshan",2,1,41.66,"high",1,0,42007,116.2427031,39.90712195,"永乐东区","鲁谷"
"14424","shijingshan",1,1,43,"middle",1,0,41861,116.2427031,39.90712195,"永乐东区","鲁谷"
"14425","shijingshan",2,1,69.89,"high",1,0,40922,116.2427031,39.90712195,"永乐东区","鲁谷"
"14426","shijingshan",3,1,83.41,"low",1,0,40763,116.2427031,39.90712195,"永乐东区","鲁谷"
"14427","shijingshan",1,1,41.91,"middle",1,0,40564,116.2427031,39.90712195,"永乐东区","鲁谷"
"14428","shijingshan",2,1,71,"high",1,0,40141,116.2427031,39.90712195,"永乐东区","鲁谷"
"14429","shijingshan",3,1,87.24,"low",1,0,40120,116.2427031,39.90712195,"永乐东区","鲁谷"
"14430","shijingshan",2,1,64.99,"low",1,0,40007,116.2427031,39.90712195,"永乐东区","鲁谷"
"14431","shijingshan",3,1,71.64,"middle",1,0,39783,116.2427031,39.90712195,"永乐东区","鲁谷"
"14432","shijingshan",1,1,49.29,"low",1,0,39562,116.2427031,39.90712195,"永乐东区","鲁谷"
"14433","shijingshan",2,1,71.03,"middle",1,0,39420,116.2427031,39.90712195,"永乐东区","鲁谷"
"14434","shijingshan",3,1,74.17,"middle",1,0,39100,116.2427031,39.90712195,"永乐东区","鲁谷"
"14435","shijingshan",2,1,56.36,"high",1,0,39035,116.2427031,39.90712195,"永乐东区","鲁谷"
"14436","shijingshan",1,1,41,"high",1,0,39025,116.2427031,39.90712195,"永乐东区","鲁谷"
"14437","shijingshan",2,1,68.68,"low",1,0,39022,116.2427031,39.90712195,"永乐东区","鲁谷"
"14438","shijingshan",2,1,53.89,"high",1,0,38969,116.2427031,39.90712195,"永乐东区","鲁谷"
"14439","shijingshan",3,1,82.24,"low",1,0,38911,116.2427031,39.90712195,"永乐东区","鲁谷"
"14440","shijingshan",2,1,76.81,"low",1,0,38798,116.2427031,39.90712195,"永乐东区","鲁谷"
"14441","shijingshan",1,1,46.45,"low",1,0,38752,116.2427031,39.90712195,"永乐东区","鲁谷"
"14442","shijingshan",2,1,62.42,"middle",1,0,38450,116.2427031,39.90712195,"永乐东区","鲁谷"
"14443","shijingshan",2,1,61,"low",1,0,38361,116.2427031,39.90712195,"永乐东区","鲁谷"
"14444","shijingshan",1,1,41.99,"high",1,0,38343,116.2427031,39.90712195,"永乐东区","鲁谷"
"14445","shijingshan",2,1,63,"high",1,0,38096,116.2427031,39.90712195,"永乐东区","鲁谷"
"14446","shijingshan",1,1,47.17,"middle",1,0,37948,116.2427031,39.90712195,"永乐东区","鲁谷"
"14447","shijingshan",3,1,82.24,"low",1,0,37938,116.2427031,39.90712195,"永乐东区","鲁谷"
"14448","shijingshan",3,1,71.64,"low",1,0,37689,116.2427031,39.90712195,"永乐东区","鲁谷"
"14449","shijingshan",3,1,76.81,"low",1,0,37626,116.2427031,39.90712195,"永乐东区","鲁谷"
"14450","shijingshan",2,1,58,"low",1,0,37587,116.2427031,39.90712195,"永乐东区","鲁谷"
"14451","shijingshan",3,1,80,"middle",1,0,37500,116.2427031,39.90712195,"永乐东区","鲁谷"
"14452","shijingshan",2,1,56,"middle",1,0,37500,116.2427031,39.90712195,"永乐东区","鲁谷"
"14453","shijingshan",2,1,56.19,"high",1,0,37196,116.2427031,39.90712195,"永乐东区","鲁谷"
"14454","shijingshan",2,1,63.25,"middle",1,0,37155,116.2427031,39.90712195,"永乐东区","鲁谷"
"14455","shijingshan",1,1,47.14,"high",1,0,37124,116.2427031,39.90712195,"永乐东区","鲁谷"
"14456","shijingshan",2,1,48,"low",1,0,37084,116.2427031,39.90712195,"永乐东区","鲁谷"
"14457","shijingshan",1,1,43,"high",0,0,36977,116.2427031,39.90712195,"永乐东区","鲁谷"
"14458","shijingshan",2,1,54.23,"middle",1,0,36880,116.2427031,39.90712195,"永乐东区","鲁谷"
"14459","shijingshan",2,1,57.12,"high",1,0,36765,116.2427031,39.90712195,"永乐东区","鲁谷"
"14460","shijingshan",2,1,65,"high",1,0,36616,116.2427031,39.90712195,"永乐东区","鲁谷"
"14461","shijingshan",2,1,56,"low",1,0,36608,116.2427031,39.90712195,"永乐东区","鲁谷"
"14462","shijingshan",2,1,65.08,"high",1,0,36417,116.2427031,39.90712195,"永乐东区","鲁谷"
"14463","shijingshan",2,1,48.91,"middle",1,0,36394,116.2427031,39.90712195,"永乐东区","鲁谷"
"14464","shijingshan",2,1,63.25,"low",1,0,36364,116.2427031,39.90712195,"永乐东区","鲁谷"
"14465","shijingshan",3,1,88.01,"middle",1,0,36360,116.2427031,39.90712195,"永乐东区","鲁谷"
"14466","shijingshan",2,1,59.22,"low",1,0,36306,116.2427031,39.90712195,"永乐东区","鲁谷"
"14467","shijingshan",2,1,58.43,"high",1,0,36283,116.2427031,39.90712195,"永乐东区","鲁谷"
"14468","shijingshan",3,1,80,"high",1,0,36250,116.2427031,39.90712195,"永乐东区","鲁谷"
"14469","shijingshan",2,1,58,"high",1,0,36207,116.2427031,39.90712195,"永乐东区","鲁谷"
"14470","shijingshan",2,1,57,"low",1,0,35965,116.2427031,39.90712195,"永乐东区","鲁谷"
"14471","shijingshan",2,1,50.62,"low",1,0,35560,116.2427031,39.90712195,"永乐东区","鲁谷"
"14472","shijingshan",2,1,62,"high",1,0,35484,116.2427031,39.90712195,"永乐东区","鲁谷"
"14473","shijingshan",3,1,88.79,"high",1,0,35252,116.2427031,39.90712195,"永乐东区","鲁谷"
"14474","shijingshan",1,1,44,"low",1,0,35228,116.2427031,39.90712195,"永乐东区","鲁谷"
"14475","shijingshan",2,1,60.08,"low",1,0,34954,116.2427031,39.90712195,"永乐东区","鲁谷"
"14476","shijingshan",2,1,49,"low",1,0,34898,116.2427031,39.90712195,"永乐东区","鲁谷"
"14477","shijingshan",2,1,58.78,"middle",1,0,34876,116.2427031,39.90712195,"永乐东区","鲁谷"
"14478","shijingshan",2,1,54.5,"middle",1,0,34679,116.2427031,39.90712195,"永乐东区","鲁谷"
"14479","shijingshan",3,0,58.04,"middle",1,0,34459,116.2427031,39.90712195,"永乐东区","鲁谷"
"14480","shijingshan",3,1,71.93,"middle",1,0,34061,116.2427031,39.90712195,"永乐东区","鲁谷"
"14481","shijingshan",2,1,66.15,"high",1,0,34014,116.2427031,39.90712195,"永乐东区","鲁谷"
"14482","shijingshan",2,1,65,"low",1,0,33847,116.2427031,39.90712195,"永乐东区","鲁谷"
"14483","shijingshan",2,1,68.6,"middle",1,0,33820,116.2427031,39.90712195,"永乐东区","鲁谷"
"14484","shijingshan",2,1,48.94,"middle",1,0,33715,116.2427031,39.90712195,"永乐东区","鲁谷"
"14485","shijingshan",2,1,68.58,"low",1,0,33538,116.2427031,39.90712195,"永乐东区","鲁谷"
"14486","shijingshan",2,1,48,"high",1,0,32917,116.2427031,39.90712195,"永乐东区","鲁谷"
"14487","shijingshan",2,1,48.34,"high",1,0,32893,116.2427031,39.90712195,"永乐东区","鲁谷"
"14488","shijingshan",2,1,53,"middle",1,0,32642,116.2427031,39.90712195,"永乐东区","鲁谷"
"14489","shijingshan",2,1,61,"middle",1,0,32623,116.2427031,39.90712195,"永乐东区","鲁谷"
"14490","shijingshan",2,1,59.8,"low",1,0,32609,116.2427031,39.90712195,"永乐东区","鲁谷"
"14491","shijingshan",2,1,47.81,"low",1,0,32420,116.2427031,39.90712195,"永乐东区","鲁谷"
"14492","shijingshan",2,1,62,"high",1,0,31452,116.2427031,39.90712195,"永乐东区","鲁谷"
"14493","shijingshan",1,1,47.74,"high",1,0,31421,116.2427031,39.90712195,"永乐东区","鲁谷"
"14494","shijingshan",1,1,47.14,"low",1,0,31396,116.2427031,39.90712195,"永乐东区","鲁谷"
"14495","shijingshan",2,1,65,"low",1,0,30616,116.2427031,39.90712195,"永乐东区","鲁谷"
"14496","shijingshan",2,1,50,"middle",1,0,29600,116.2427031,39.90712195,"永乐东区","鲁谷"
"14497","xicheng",2,1,50.15,"low",1,1,85743,116.3800466,39.88292171,"永乐里10号院","右安门内"
"14498","shijingshan",2,1,57,"low",1,0,57895,116.233021,39.90681215,"永乐西区","鲁谷"
"14499","shijingshan",2,1,53.75,"low",1,0,48373,116.233021,39.90681215,"永乐西区","鲁谷"
"14500","shijingshan",3,1,71.4,"high",1,0,43418,116.233021,39.90681215,"永乐西区","鲁谷"
"14501","shijingshan",3,1,78.81,"low",1,0,41873,116.233021,39.90681215,"永乐西区","鲁谷"
"14502","shijingshan",1,1,41,"middle",1,0,41464,116.233021,39.90681215,"永乐西区","鲁谷"
"14503","shijingshan",1,1,44.04,"high",0,0,40872,116.233021,39.90681215,"永乐西区","鲁谷"
"14504","shijingshan",1,1,41,"middle",1,0,40488,116.233021,39.90681215,"永乐西区","鲁谷"
"14505","shijingshan",2,1,71.4,"low",1,0,40337,116.233021,39.90681215,"永乐西区","鲁谷"
"14506","shijingshan",2,2,82.99,"low",1,0,39885,116.233021,39.90681215,"永乐西区","鲁谷"
"14507","shijingshan",2,1,59,"middle",1,0,39831,116.233021,39.90681215,"永乐西区","鲁谷"
"14508","shijingshan",2,1,57,"middle",1,0,39474,116.233021,39.90681215,"永乐西区","鲁谷"
"14509","shijingshan",2,1,71.4,"low",1,0,39076,116.233021,39.90681215,"永乐西区","鲁谷"
"14510","shijingshan",2,1,59.42,"low",1,0,38708,116.233021,39.90681215,"永乐西区","鲁谷"
"14511","shijingshan",2,1,60.85,"middle",1,0,37798,116.233021,39.90681215,"永乐西区","鲁谷"
"14512","shijingshan",2,1,61.42,"low",1,0,37773,116.233021,39.90681215,"永乐西区","鲁谷"
"14513","shijingshan",2,1,60.4,"high",1,0,37749,116.233021,39.90681215,"永乐西区","鲁谷"
"14514","shijingshan",1,1,44,"low",1,0,37500,116.233021,39.90681215,"永乐西区","鲁谷"
"14515","shijingshan",2,1,54.36,"high",0,0,37344,116.233021,39.90681215,"永乐西区","鲁谷"
"14516","shijingshan",1,1,47.21,"middle",1,0,37069,116.233021,39.90681215,"永乐西区","鲁谷"
"14517","shijingshan",2,1,59.37,"high",1,0,37056,116.233021,39.90681215,"永乐西区","鲁谷"
